"Anger";"Gender";"item";"resp";"id";"btype";"situ";"mode";"r2"
18;"M";"S3DoShout";"no";"182";"shout";"self";"do";"N"
12;"M";"S3DoShout";"no";"183";"shout";"self";"do";"N"
17;"M";"S3DoShout";"no";"184";"shout";"self";"do";"N"
21;"M";"S3DoShout";"no";"185";"shout";"self";"do";"N"
21;"M";"S3DoShout";"no";"186";"shout";"self";"do";"N"
16;"M";"S3DoShout";"no";"187";"shout";"self";"do";"N"
19;"F";"S3DoShout";"no";"188";"shout";"self";"do";"N"
19;"F";"S3DoShout";"no";"189";"shout";"self";"do";"N"
13;"F";"S3DoShout";"no";"190";"shout";"self";"do";"N"
31;"F";"S3DoShout";"no";"191";"shout";"self";"do";"N"
23;"M";"S3DoShout";"no";"192";"shout";"self";"do";"N"
25;"M";"S3DoShout";"no";"193";"shout";"self";"do";"N"
19;"M";"S3DoShout";"no";"194";"shout";"self";"do";"N"
11;"M";"S3DoShout";"perhaps";"195";"shout";"self";"do";"Y"
28;"M";"S3DoShout";"no";"196";"shout";"self";"do";"N"
27;"M";"S3DoShout";"no";"197";"shout";"self";"do";"N"
16;"F";"S3DoShout";"no";"198";"shout";"self";"do";"N"
16;"F";"S3DoShout";"no";"199";"shout";"self";"do";"N"
16;"M";"S3DoShout";"no";"200";"shout";"self";"do";"N"
13;"M";"S3DoShout";"no";"201";"shout";"self";"do";"N"
21;"F";"S3DoShout";"no";"202";"shout";"self";"do";"N"
19;"F";"S3DoShout";"no";"203";"shout";"self";"do";"N"
20;"M";"S3DoShout";"no";"204";"shout";"self";"do";"N"
13;"F";"S3DoShout";"no";"205";"shout";"self";"do";"N"
15;"F";"S3DoShout";"no";"206";"shout";"self";"do";"N"
14;"M";"S3DoShout";"no";"207";"shout";"self";"do";"N"
15;"M";"S3DoShout";"no";"208";"shout";"self";"do";"N"
23;"F";"S3DoShout";"no";"209";"shout";"self";"do";"N"
13;"F";"S3DoShout";"no";"210";"shout";"self";"do";"N"
21;"F";"S3DoShout";"no";"211";"shout";"self";"do";"N"
19;"M";"S3DoShout";"perhaps";"212";"shout";"self";"do";"Y"
23;"M";"S3DoShout";"no";"213";"shout";"self";"do";"N"
20;"F";"S3DoShout";"no";"214";"shout";"self";"do";"N"
19;"F";"S3DoShout";"no";"215";"shout";"self";"do";"N"
14;"M";"S3DoShout";"no";"216";"shout";"self";"do";"N"
18;"F";"S3DoShout";"no";"217";"shout";"self";"do";"N"
22;"F";"S3DoShout";"no";"218";"shout";"self";"do";"N"
23;"F";"S3DoShout";"no";"219";"shout";"self";"do";"N"
24;"F";"S3DoShout";"no";"220";"shout";"self";"do";"N"
20;"M";"S3DoShout";"no";"221";"shout";"self";"do";"N"
22;"M";"S3DoShout";"no";"222";"shout";"self";"do";"N"
19;"M";"S3DoShout";"no";"223";"shout";"self";"do";"N"
19;"M";"S3DoShout";"no";"224";"shout";"self";"do";"N"
11;"F";"S3DoShout";"no";"225";"shout";"self";"do";"N"
26;"M";"S3DoShout";"no";"226";"shout";"self";"do";"N"
19;"M";"S3DoShout";"no";"227";"shout";"self";"do";"N"
11;"F";"S3DoShout";"no";"228";"shout";"self";"do";"N"
13;"M";"S3DoShout";"no";"229";"shout";"self";"do";"N"
19;"M";"S3DoShout";"no";"230";"shout";"self";"do";"N"
17;"M";"S3DoShout";"no";"231";"shout";"self";"do";"N"
16;"F";"S3DoShout";"no";"232";"shout";"self";"do";"N"
18;"M";"S3DoShout";"no";"233";"shout";"self";"do";"N"
27;"F";"S3DoShout";"no";"234";"shout";"self";"do";"N"
18;"M";"S3DoShout";"no";"235";"shout";"self";"do";"N"
17;"M";"S3DoShout";"no";"236";"shout";"self";"do";"N"
20;"M";"S3DoShout";"no";"237";"shout";"self";"do";"N"
18;"M";"S3DoShout";"no";"238";"shout";"self";"do";"N"
14;"M";"S3DoShout";"no";"239";"shout";"self";"do";"N"
17;"M";"S3DoShout";"no";"240";"shout";"self";"do";"N"
18;"M";"S3DoShout";"no";"241";"shout";"self";"do";"N"
15;"M";"S3DoShout";"no";"242";"shout";"self";"do";"N"
18;"M";"S3DoShout";"no";"243";"shout";"self";"do";"N"
27;"M";"S3DoShout";"no";"244";"shout";"self";"do";"N"
22;"M";"S3DoShout";"no";"245";"shout";"self";"do";"N"
18;"M";"S3DoShout";"no";"246";"shout";"self";"do";"N"
30;"F";"S3DoShout";"perhaps";"247";"shout";"self";"do";"Y"
13;"M";"S3DoShout";"no";"248";"shout";"self";"do";"N"
22;"F";"S3DoShout";"no";"249";"shout";"self";"do";"N"
19;"M";"S3DoShout";"no";"250";"shout";"self";"do";"N"
13;"M";"S3DoShout";"no";"251";"shout";"self";"do";"N"
34;"M";"S3DoShout";"no";"252";"shout";"self";"do";"N"
19;"M";"S3DoShout";"no";"253";"shout";"self";"do";"N"
23;"F";"S3DoShout";"no";"254";"shout";"self";"do";"N"
21;"M";"S3DoShout";"no";"255";"shout";"self";"do";"N"
18;"M";"S3DoShout";"no";"256";"shout";"self";"do";"N"
18;"M";"S3DoShout";"no";"257";"shout";"self";"do";"N"
15;"F";"S3DoShout";"no";"258";"shout";"self";"do";"N"
21;"F";"S3DoShout";"no";"259";"shout";"self";"do";"N"
26;"M";"S3DoShout";"no";"260";"shout";"self";"do";"N"
19;"M";"S3DoShout";"no";"261";"shout";"self";"do";"N"
34;"M";"S3DoShout";"yes";"262";"shout";"self";"do";"Y"
20;"M";"S3DoShout";"no";"263";"shout";"self";"do";"N"
21;"M";"S3DoShout";"no";"264";"shout";"self";"do";"N"
26;"M";"S3DoShout";"no";"265";"shout";"self";"do";"N"
23;"M";"S3DoShout";"no";"266";"shout";"self";"do";"N"
14;"M";"S3DoShout";"no";"267";"shout";"self";"do";"N"
23;"M";"S3DoShout";"no";"268";"shout";"self";"do";"N"
17;"M";"S3DoShout";"no";"269";"shout";"self";"do";"N"
18;"M";"S3DoShout";"no";"270";"shout";"self";"do";"N"
19;"M";"S3DoShout";"no";"271";"shout";"self";"do";"N"
25;"M";"S3DoShout";"no";"272";"shout";"self";"do";"N"
20;"F";"S3DoShout";"no";"273";"shout";"self";"do";"N"
26;"M";"S3DoShout";"no";"274";"shout";"self";"do";"N"
21;"M";"S3DoShout";"no";"275";"shout";"self";"do";"N"
15;"M";"S3DoShout";"no";"276";"shout";"self";"do";"N"
18;"M";"S3DoShout";"no";"277";"shout";"self";"do";"N"
21;"M";"S3DoShout";"no";"278";"shout";"self";"do";"N"
17;"M";"S3DoShout";"no";"279";"shout";"self";"do";"N"
15;"M";"S3DoShout";"no";"280";"shout";"self";"do";"N"
22;"M";"S3DoShout";"no";"281";"shout";"self";"do";"N"
19;"F";"S3DoShout";"no";"282";"shout";"self";"do";"N"
19;"F";"S3DoShout";"no";"283";"shout";"self";"do";"N"
18;"M";"S3DoShout";"no";"284";"shout";"self";"do";"N"
18;"M";"S3DoShout";"no";"285";"shout";"self";"do";"N"
16;"F";"S3DoShout";"no";"286";"shout";"self";"do";"N"
22;"M";"S3DoShout";"no";"287";"shout";"self";"do";"N"
19;"M";"S3DoShout";"no";"288";"shout";"self";"do";"N"
25;"M";"S3DoShout";"no";"289";"shout";"self";"do";"N"
17;"F";"S3DoShout";"no";"290";"shout";"self";"do";"N"
30;"M";"S3DoShout";"no";"291";"shout";"self";"do";"N"
29;"M";"S3DoShout";"no";"292";"shout";"self";"do";"N"
27;"M";"S3DoShout";"no";"293";"shout";"self";"do";"N"
18;"M";"S3DoShout";"no";"294";"shout";"self";"do";"N"
27;"M";"S3DoShout";"no";"295";"shout";"self";"do";"N"
31;"M";"S3DoShout";"no";"296";"shout";"self";"do";"N"
19;"M";"S3DoShout";"no";"297";"shout";"self";"do";"N"
18;"F";"S3DoShout";"no";"298";"shout";"self";"do";"N"
17;"M";"S3DoShout";"no";"299";"shout";"self";"do";"N"
15;"M";"S3DoShout";"perhaps";"300";"shout";"self";"do";"Y"
20;"M";"S3DoShout";"no";"301";"shout";"self";"do";"N"
24;"M";"S3DoShout";"no";"302";"shout";"self";"do";"N"
12;"F";"S3DoShout";"no";"303";"shout";"self";"do";"N"
16;"F";"S3DoShout";"perhaps";"304";"shout";"self";"do";"Y"
20;"M";"S3DoShout";"no";"305";"shout";"self";"do";"N"
33;"F";"S3DoShout";"perhaps";"306";"shout";"self";"do";"Y"
17;"M";"S3DoShout";"no";"307";"shout";"self";"do";"N"
13;"M";"S3DoShout";"no";"308";"shout";"self";"do";"N"
14;"M";"S3DoShout";"no";"309";"shout";"self";"do";"N"
23;"M";"S3DoShout";"no";"310";"shout";"self";"do";"N"
24;"F";"S3DoShout";"no";"311";"shout";"self";"do";"N"
17;"F";"S3DoShout";"no";"312";"shout";"self";"do";"N"
20;"M";"S3DoShout";"no";"313";"shout";"self";"do";"N"
25;"M";"S3DoShout";"no";"314";"shout";"self";"do";"N"
23;"M";"S3DoShout";"no";"315";"shout";"self";"do";"N"
12;"M";"S3DoShout";"no";"316";"shout";"self";"do";"N"
20;"F";"S4Docurse";"yes";"1";"curse";"self";"do";"Y"
11;"F";"S4Docurse";"no";"2";"curse";"self";"do";"N"
17;"M";"S4Docurse";"perhaps";"3";"curse";"self";"do";"Y"
21;"M";"S4Docurse";"no";"4";"curse";"self";"do";"N"
17;"M";"S4Docurse";"perhaps";"5";"curse";"self";"do";"Y"
21;"M";"S4Docurse";"yes";"6";"curse";"self";"do";"Y"
39;"M";"S4Docurse";"no";"7";"curse";"self";"do";"N"
21;"M";"S4Docurse";"yes";"8";"curse";"self";"do";"Y"
24;"M";"S4Docurse";"no";"9";"curse";"self";"do";"N"
16;"M";"S4Docurse";"perhaps";"10";"curse";"self";"do";"Y"
15;"M";"S4Docurse";"no";"11";"curse";"self";"do";"N"
18;"M";"S4Docurse";"yes";"12";"curse";"self";"do";"Y"
36;"F";"S4Docurse";"perhaps";"13";"curse";"self";"do";"Y"
22;"F";"S4Docurse";"no";"14";"curse";"self";"do";"N"
16;"M";"S4Docurse";"perhaps";"15";"curse";"self";"do";"Y"
18;"M";"S4Docurse";"perhaps";"16";"curse";"self";"do";"Y"
23;"M";"S4Docurse";"perhaps";"17";"curse";"self";"do";"Y"
16;"M";"S4Docurse";"no";"18";"curse";"self";"do";"N"
21;"M";"S4Docurse";"no";"19";"curse";"self";"do";"N"
25;"M";"S4Docurse";"no";"20";"curse";"self";"do";"N"
22;"M";"S4Docurse";"no";"21";"curse";"self";"do";"N"
15;"M";"S4Docurse";"perhaps";"22";"curse";"self";"do";"Y"
26;"M";"S4Docurse";"perhaps";"23";"curse";"self";"do";"Y"
13;"M";"S4Docurse";"no";"24";"curse";"self";"do";"N"
33;"M";"S4Docurse";"yes";"25";"curse";"self";"do";"Y"
17;"M";"S4Docurse";"yes";"26";"curse";"self";"do";"Y"
17;"M";"S4Docurse";"yes";"27";"curse";"self";"do";"Y"
22;"M";"S4Docurse";"no";"28";"curse";"self";"do";"N"
21;"F";"S4Docurse";"yes";"29";"curse";"self";"do";"Y"
17;"M";"S4Docurse";"yes";"30";"curse";"self";"do";"Y"
19;"M";"S4Docurse";"perhaps";"31";"curse";"self";"do";"Y"
18;"F";"S4Docurse";"yes";"32";"curse";"self";"do";"Y"
33;"F";"S4Docurse";"yes";"33";"curse";"self";"do";"Y"
19;"M";"S4Docurse";"no";"34";"curse";"self";"do";"N"
25;"M";"S4Docurse";"no";"35";"curse";"self";"do";"N"
17;"M";"S4Docurse";"yes";"36";"curse";"self";"do";"Y"
12;"M";"S4Docurse";"no";"37";"curse";"self";"do";"N"
14;"M";"S4Docurse";"yes";"38";"curse";"self";"do";"Y"
25;"F";"S4Docurse";"no";"39";"curse";"self";"do";"N"
22;"F";"S4Docurse";"no";"40";"curse";"self";"do";"N"
20;"M";"S4Docurse";"no";"41";"curse";"self";"do";"N"
25;"M";"S4Docurse";"perhaps";"42";"curse";"self";"do";"Y"
12;"M";"S4Docurse";"no";"43";"curse";"self";"do";"N"
16;"M";"S4Docurse";"perhaps";"44";"curse";"self";"do";"Y"
23;"M";"S4Docurse";"no";"45";"curse";"self";"do";"N"
19;"M";"S4Docurse";"perhaps";"46";"curse";"self";"do";"Y"
22;"M";"S4Docurse";"yes";"47";"curse";"self";"do";"Y"
15;"M";"S4Docurse";"no";"48";"curse";"self";"do";"N"
25;"M";"S4Docurse";"perhaps";"49";"curse";"self";"do";"Y"
35;"M";"S4Docurse";"yes";"50";"curse";"self";"do";"Y"
24;"M";"S4Docurse";"yes";"51";"curse";"self";"do";"Y"
24;"M";"S4Docurse";"perhaps";"52";"curse";"self";"do";"Y"
13;"M";"S4Docurse";"perhaps";"53";"curse";"self";"do";"Y"
26;"M";"S4Docurse";"yes";"54";"curse";"self";"do";"Y"
25;"M";"S4Docurse";"yes";"55";"curse";"self";"do";"Y"
20;"M";"S4Docurse";"perhaps";"56";"curse";"self";"do";"Y"
27;"M";"S4Docurse";"no";"57";"curse";"self";"do";"N"
19;"M";"S4Docurse";"perhaps";"58";"curse";"self";"do";"Y"
15;"F";"S4Docurse";"no";"59";"curse";"self";"do";"N"
18;"M";"S4Docurse";"no";"60";"curse";"self";"do";"N"
26;"M";"S4Docurse";"no";"61";"curse";"self";"do";"N"
26;"M";"S4Docurse";"perhaps";"62";"curse";"self";"do";"Y"
23;"M";"S4Docurse";"no";"63";"curse";"self";"do";"N"
20;"M";"S4Docurse";"perhaps";"64";"curse";"self";"do";"Y"
18;"M";"S4Docurse";"no";"65";"curse";"self";"do";"N"
30;"M";"S4Docurse";"yes";"66";"curse";"self";"do";"Y"
24;"M";"S4Docurse";"perhaps";"67";"curse";"self";"do";"Y"
22;"M";"S4Docurse";"perhaps";"68";"curse";"self";"do";"Y"
19;"M";"S4Docurse";"perhaps";"69";"curse";"self";"do";"Y"
13;"M";"S4Docurse";"perhaps";"70";"curse";"self";"do";"Y"
17;"M";"S4Docurse";"no";"71";"curse";"self";"do";"N"
29;"M";"S4Docurse";"no";"72";"curse";"self";"do";"N"
12;"M";"S4Docurse";"no";"73";"curse";"self";"do";"N"
19;"M";"S4Docurse";"no";"74";"curse";"self";"do";"N"
23;"M";"S4Docurse";"no";"75";"curse";"self";"do";"N"
11;"M";"S4Docurse";"no";"76";"curse";"self";"do";"N"
18;"M";"S4Docurse";"no";"77";"curse";"self";"do";"N"
22;"M";"S4Docurse";"no";"78";"curse";"self";"do";"N"
22;"F";"S4Docurse";"no";"79";"curse";"self";"do";"N"
19;"F";"S4Docurse";"perhaps";"80";"curse";"self";"do";"Y"
19;"F";"S4Docurse";"no";"81";"curse";"self";"do";"N"
21;"M";"S4Docurse";"perhaps";"82";"curse";"self";"do";"Y"
25;"M";"S4Docurse";"no";"83";"curse";"self";"do";"N"
19;"M";"S4Docurse";"perhaps";"84";"curse";"self";"do";"Y"
26;"M";"S4Docurse";"perhaps";"85";"curse";"self";"do";"Y"
18;"M";"S4Docurse";"no";"86";"curse";"self";"do";"N"
20;"M";"S4Docurse";"perhaps";"87";"curse";"self";"do";"Y"
17;"M";"S4Docurse";"perhaps";"88";"curse";"self";"do";"Y"
17;"F";"S4Docurse";"yes";"89";"curse";"self";"do";"Y"
16;"M";"S4Docurse";"no";"90";"curse";"self";"do";"N"
22;"M";"S4Docurse";"no";"91";"curse";"self";"do";"N"
16;"M";"S4Docurse";"no";"92";"curse";"self";"do";"N"
19;"F";"S4Docurse";"perhaps";"93";"curse";"self";"do";"Y"
20;"F";"S4Docurse";"no";"94";"curse";"self";"do";"N"
22;"M";"S4Docurse";"perhaps";"95";"curse";"self";"do";"Y"
18;"M";"S4Docurse";"perhaps";"96";"curse";"self";"do";"Y"
26;"M";"S4Docurse";"no";"97";"curse";"self";"do";"N"
23;"M";"S4Docurse";"perhaps";"98";"curse";"self";"do";"Y"
15;"M";"S4Docurse";"no";"99";"curse";"self";"do";"N"
18;"M";"S4Docurse";"perhaps";"100";"curse";"self";"do";"Y"
27;"M";"S4Docurse";"perhaps";"101";"curse";"self";"do";"Y"
21;"M";"S4Docurse";"yes";"102";"curse";"self";"do";"Y"
21;"M";"S4Docurse";"yes";"103";"curse";"self";"do";"Y"
15;"M";"S4Docurse";"no";"104";"curse";"self";"do";"N"
17;"M";"S4Docurse";"yes";"105";"curse";"self";"do";"Y"
15;"M";"S4Docurse";"perhaps";"106";"curse";"self";"do";"Y"
23;"M";"S4Docurse";"no";"107";"curse";"self";"do";"N"
23;"M";"S4Docurse";"perhaps";"108";"curse";"self";"do";"Y"
19;"M";"S4Docurse";"no";"109";"curse";"self";"do";"N"
21;"M";"S4Docurse";"no";"110";"curse";"self";"do";"N"
18;"M";"S4Docurse";"no";"111";"curse";"self";"do";"N"
18;"M";"S4Docurse";"no";"112";"curse";"self";"do";"N"
16;"M";"S4Docurse";"perhaps";"113";"curse";"self";"do";"Y"
20;"M";"S4Docurse";"yes";"114";"curse";"self";"do";"Y"
24;"M";"S4Docurse";"yes";"115";"curse";"self";"do";"Y"
26;"M";"S4Docurse";"no";"116";"curse";"self";"do";"N"
20;"M";"S4Docurse";"perhaps";"117";"curse";"self";"do";"Y"
22;"M";"S4Docurse";"no";"118";"curse";"self";"do";"N"
16;"F";"S4Docurse";"no";"119";"curse";"self";"do";"N"
18;"F";"S4Docurse";"perhaps";"120";"curse";"self";"do";"Y"
19;"M";"S4Docurse";"perhaps";"121";"curse";"self";"do";"Y"
25;"M";"S4Docurse";"yes";"122";"curse";"self";"do";"Y"
22;"M";"S4Docurse";"perhaps";"123";"curse";"self";"do";"Y"
23;"F";"S4Docurse";"yes";"124";"curse";"self";"do";"Y"
21;"M";"S4Docurse";"perhaps";"125";"curse";"self";"do";"Y"
13;"M";"S4Docurse";"yes";"126";"curse";"self";"do";"Y"
16;"M";"S4Docurse";"perhaps";"127";"curse";"self";"do";"Y"
21;"M";"S4Docurse";"perhaps";"128";"curse";"self";"do";"Y"
15;"M";"S4Docurse";"no";"129";"curse";"self";"do";"N"
23;"M";"S4Docurse";"perhaps";"130";"curse";"self";"do";"Y"
17;"M";"S4Docurse";"perhaps";"131";"curse";"self";"do";"Y"
14;"M";"S4Docurse";"perhaps";"132";"curse";"self";"do";"Y"
29;"M";"S4Docurse";"no";"133";"curse";"self";"do";"N"
24;"M";"S4Docurse";"no";"134";"curse";"self";"do";"N"
15;"M";"S4Docurse";"perhaps";"135";"curse";"self";"do";"Y"
25;"M";"S4Docurse";"yes";"136";"curse";"self";"do";"Y"
17;"M";"S4Docurse";"no";"137";"curse";"self";"do";"N"
17;"F";"S4Docurse";"yes";"138";"curse";"self";"do";"Y"
28;"F";"S4Docurse";"yes";"139";"curse";"self";"do";"Y"
15;"M";"S4Docurse";"no";"140";"curse";"self";"do";"N"
19;"M";"S4Docurse";"no";"141";"curse";"self";"do";"N"
26;"M";"S4Docurse";"yes";"142";"curse";"self";"do";"Y"
18;"M";"S4Docurse";"yes";"143";"curse";"self";"do";"Y"
11;"M";"S4Docurse";"yes";"144";"curse";"self";"do";"Y"
25;"M";"S4Docurse";"yes";"145";"curse";"self";"do";"Y"
28;"M";"S4Docurse";"perhaps";"146";"curse";"self";"do";"Y"
25;"M";"S4Docurse";"yes";"147";"curse";"self";"do";"Y"
14;"M";"S4Docurse";"perhaps";"148";"curse";"self";"do";"Y"
17;"M";"S4Docurse";"yes";"149";"curse";"self";"do";"Y"
18;"M";"S4Docurse";"perhaps";"150";"curse";"self";"do";"Y"
22;"F";"S4Docurse";"perhaps";"151";"curse";"self";"do";"Y"
17;"M";"S4Docurse";"no";"152";"curse";"self";"do";"N"
15;"F";"S4Docurse";"yes";"153";"curse";"self";"do";"Y"
16;"F";"S4Docurse";"yes";"154";"curse";"self";"do";"Y"
22;"F";"S4Docurse";"yes";"155";"curse";"self";"do";"Y"
21;"M";"S4Docurse";"no";"156";"curse";"self";"do";"N"
19;"M";"S4Docurse";"no";"157";"curse";"self";"do";"N"
21;"M";"S4Docurse";"yes";"158";"curse";"self";"do";"Y"
16;"M";"S4Docurse";"perhaps";"159";"curse";"self";"do";"Y"
17;"M";"S4Docurse";"perhaps";"160";"curse";"self";"do";"Y"
15;"F";"S4Docurse";"perhaps";"161";"curse";"self";"do";"Y"
27;"F";"S4Docurse";"perhaps";"162";"curse";"self";"do";"Y"
21;"F";"S4Docurse";"yes";"163";"curse";"self";"do";"Y"
19;"M";"S4Docurse";"yes";"164";"curse";"self";"do";"Y"
17;"M";"S4Docurse";"perhaps";"165";"curse";"self";"do";"Y"
21;"M";"S4Docurse";"yes";"166";"curse";"self";"do";"Y"
24;"F";"S4Docurse";"yes";"167";"curse";"self";"do";"Y"
20;"M";"S4Docurse";"yes";"168";"curse";"self";"do";"Y"
16;"F";"S4Docurse";"yes";"169";"curse";"self";"do";"Y"
14;"M";"S4Docurse";"perhaps";"170";"curse";"self";"do";"Y"
14;"M";"S4Docurse";"perhaps";"171";"curse";"self";"do";"Y"
20;"F";"S4Docurse";"perhaps";"172";"curse";"self";"do";"Y"
23;"M";"S4Docurse";"perhaps";"173";"curse";"self";"do";"Y"
23;"F";"S4Docurse";"yes";"174";"curse";"self";"do";"Y"
23;"M";"S4Docurse";"perhaps";"175";"curse";"self";"do";"Y"
23;"M";"S4Docurse";"perhaps";"176";"curse";"self";"do";"Y"
18;"F";"S4Docurse";"perhaps";"177";"curse";"self";"do";"Y"
22;"M";"S4Docurse";"perhaps";"178";"curse";"self";"do";"Y"
20;"M";"S4Docurse";"perhaps";"179";"curse";"self";"do";"Y"
23;"M";"S4Docurse";"perhaps";"180";"curse";"self";"do";"Y"
16;"F";"S4Docurse";"no";"181";"curse";"self";"do";"N"
18;"M";"S4Docurse";"yes";"182";"curse";"self";"do";"Y"
12;"M";"S4Docurse";"perhaps";"183";"curse";"self";"do";"Y"
17;"M";"S4Docurse";"yes";"184";"curse";"self";"do";"Y"
21;"M";"S4Docurse";"perhaps";"185";"curse";"self";"do";"Y"
21;"M";"S4Docurse";"no";"186";"curse";"self";"do";"N"
16;"M";"S4Docurse";"perhaps";"187";"curse";"self";"do";"Y"
19;"F";"S4Docurse";"perhaps";"188";"curse";"self";"do";"Y"
19;"F";"S4Docurse";"perhaps";"189";"curse";"self";"do";"Y"
13;"F";"S4Docurse";"yes";"190";"curse";"self";"do";"Y"
31;"F";"S4Docurse";"yes";"191";"curse";"self";"do";"Y"
23;"M";"S4Docurse";"perhaps";"192";"curse";"self";"do";"Y"
25;"M";"S4Docurse";"perhaps";"193";"curse";"self";"do";"Y"
19;"M";"S4Docurse";"perhaps";"194";"curse";"self";"do";"Y"
11;"M";"S4Docurse";"perhaps";"195";"curse";"self";"do";"Y"
28;"M";"S4Docurse";"yes";"196";"curse";"self";"do";"Y"
27;"M";"S4Docurse";"no";"197";"curse";"self";"do";"N"
16;"F";"S4Docurse";"perhaps";"198";"curse";"self";"do";"Y"
16;"F";"S4Docurse";"no";"199";"curse";"self";"do";"N"
16;"M";"S4Docurse";"perhaps";"200";"curse";"self";"do";"Y"
13;"M";"S4Docurse";"perhaps";"201";"curse";"self";"do";"Y"
21;"F";"S4Docurse";"perhaps";"202";"curse";"self";"do";"Y"
19;"F";"S4Docurse";"yes";"203";"curse";"self";"do";"Y"
20;"M";"S4Docurse";"perhaps";"204";"curse";"self";"do";"Y"
13;"F";"S4Docurse";"yes";"205";"curse";"self";"do";"Y"
15;"F";"S4Docurse";"perhaps";"206";"curse";"self";"do";"Y"
14;"M";"S4Docurse";"no";"207";"curse";"self";"do";"N"
15;"M";"S4Docurse";"no";"208";"curse";"self";"do";"N"
23;"F";"S4Docurse";"yes";"209";"curse";"self";"do";"Y"
13;"F";"S4Docurse";"yes";"210";"curse";"self";"do";"Y"
21;"F";"S4Docurse";"perhaps";"211";"curse";"self";"do";"Y"
19;"M";"S4Docurse";"perhaps";"212";"curse";"self";"do";"Y"
23;"M";"S4Docurse";"perhaps";"213";"curse";"self";"do";"Y"
20;"F";"S4Docurse";"perhaps";"214";"curse";"self";"do";"Y"
19;"F";"S4Docurse";"perhaps";"215";"curse";"self";"do";"Y"
14;"M";"S4Docurse";"no";"216";"curse";"self";"do";"N"
18;"F";"S4Docurse";"perhaps";"217";"curse";"self";"do";"Y"
22;"F";"S4Docurse";"perhaps";"218";"curse";"self";"do";"Y"
23;"F";"S4Docurse";"perhaps";"219";"curse";"self";"do";"Y"
24;"F";"S4Docurse";"yes";"220";"curse";"self";"do";"Y"
20;"M";"S4Docurse";"yes";"221";"curse";"self";"do";"Y"
22;"M";"S4Docurse";"yes";"222";"curse";"self";"do";"Y"
19;"M";"S4Docurse";"perhaps";"223";"curse";"self";"do";"Y"
19;"M";"S4Docurse";"no";"224";"curse";"self";"do";"N"
11;"F";"S4Docurse";"yes";"225";"curse";"self";"do";"Y"
26;"M";"S4Docurse";"perhaps";"226";"curse";"self";"do";"Y"
19;"M";"S4Docurse";"perhaps";"227";"curse";"self";"do";"Y"
11;"F";"S4Docurse";"perhaps";"228";"curse";"self";"do";"Y"
13;"M";"S4Docurse";"perhaps";"229";"curse";"self";"do";"Y"
19;"M";"S4Docurse";"perhaps";"230";"curse";"self";"do";"Y"
17;"M";"S4Docurse";"perhaps";"231";"curse";"self";"do";"Y"
16;"F";"S4Docurse";"no";"232";"curse";"self";"do";"N"
18;"M";"S4Docurse";"perhaps";"233";"curse";"self";"do";"Y"
27;"F";"S4Docurse";"yes";"234";"curse";"self";"do";"Y"
18;"M";"S4Docurse";"perhaps";"235";"curse";"self";"do";"Y"
17;"M";"S4Docurse";"perhaps";"236";"curse";"self";"do";"Y"
20;"M";"S4Docurse";"no";"237";"curse";"self";"do";"N"
18;"M";"S4Docurse";"no";"238";"curse";"self";"do";"N"
14;"M";"S4Docurse";"no";"239";"curse";"self";"do";"N"
17;"M";"S4Docurse";"no";"240";"curse";"self";"do";"N"
18;"M";"S4Docurse";"no";"241";"curse";"self";"do";"N"
15;"M";"S4Docurse";"no";"242";"curse";"self";"do";"N"
18;"M";"S4Docurse";"no";"243";"curse";"self";"do";"N"
27;"M";"S4Docurse";"yes";"244";"curse";"self";"do";"Y"
22;"M";"S4Docurse";"no";"245";"curse";"self";"do";"N"
18;"M";"S4Docurse";"no";"246";"curse";"self";"do";"N"
30;"F";"S4Docurse";"yes";"247";"curse";"self";"do";"Y"
13;"M";"S4Docurse";"no";"248";"curse";"self";"do";"N"
22;"F";"S4Docurse";"no";"249";"curse";"self";"do";"N"
19;"M";"S4Docurse";"no";"250";"curse";"self";"do";"N"
13;"M";"S4Docurse";"no";"251";"curse";"self";"do";"N"
34;"M";"S4Docurse";"yes";"252";"curse";"self";"do";"Y"
19;"M";"S4Docurse";"no";"253";"curse";"self";"do";"N"
23;"F";"S4Docurse";"perhaps";"254";"curse";"self";"do";"Y"
21;"M";"S4Docurse";"perhaps";"255";"curse";"self";"do";"Y"
18;"M";"S4Docurse";"no";"256";"curse";"self";"do";"N"
18;"M";"S4Docurse";"no";"257";"curse";"self";"do";"N"
15;"F";"S4Docurse";"no";"258";"curse";"self";"do";"N"
21;"F";"S4Docurse";"yes";"259";"curse";"self";"do";"Y"
26;"M";"S4Docurse";"yes";"260";"curse";"self";"do";"Y"
19;"M";"S4Docurse";"perhaps";"261";"curse";"self";"do";"Y"
34;"M";"S4Docurse";"yes";"262";"curse";"self";"do";"Y"
20;"M";"S4Docurse";"yes";"263";"curse";"self";"do";"Y"
21;"M";"S4Docurse";"yes";"264";"curse";"self";"do";"Y"
26;"M";"S4Docurse";"no";"265";"curse";"self";"do";"N"
23;"M";"S4Docurse";"yes";"266";"curse";"self";"do";"Y"
14;"M";"S4Docurse";"no";"267";"curse";"self";"do";"N"
23;"M";"S4Docurse";"no";"268";"curse";"self";"do";"N"
17;"M";"S4Docurse";"no";"269";"curse";"self";"do";"N"
18;"M";"S4Docurse";"no";"270";"curse";"self";"do";"N"
